year,month,country_code,country_name_en,country_name_th,value_usd_export,acc_value_usd_export,value_baht_export,acc_value_baht_export,value_usd_import,acc_value_usd_import,value_baht_import,acc_value_baht_import,value_usd_balance,acc_value_usd_balance,value_baht_balance,acc_value_baht_balance,value_usd_trade,acc_value_usd_trade,value_baht_trade,acc_value_baht_trade
2017,1,CN,CHINA,จีน,2152595432.0,2152595432.0,76734430392.0,76734430392.0,3661142860.0,3661142860.0,132113072356.0,132113072356.0,-1508547429.0,-1508547429.0,-55378641964.0,-55378641964.0,5813738292.0,5813738292.0,208847502748.0,208847502748.0
2017,1,JP,JAPAN,ญี่ปุ่น,1598375337.0,1598375337.0,56977924998.0,56977924998.0,2189322428.0,2189322428.0,79002137655.0,79002137655.0,-590947090.0,-590947090.0,-22024212657.0,-22024212657.0,3787697765.0,3787697765.0,135980062653.0,135980062653.0
2017,1,US,U.S.A.,สหรัฐอเมริกา,1931523059.0,1931523059.0,68853775094.0,68853775094.0,1010310249.0,1010310249.0,36457247381.0,36457247381.0,921212810.0,921212810.0,32396527713.0,32396527713.0,2941833307.0,2941833307.0,105311022475.0,105311022475.0
2017,1,MY,MALAYSIA,มาเลเซีย,745818554.0,745818554.0,26586492328.0,26586492328.0,887350470.0,887350470.0,32020219191.0,32020219191.0,-141531916.0,-141531916.0,-5433726863.0,-5433726863.0,1633169024.0,1633169024.0,58606711519.0,58606711519.0
2017,1,SG,SINGAPORE,สิงคโปร์,751810587.0,751810587.0,26800092681.0,26800092681.0,512602415.0,512602415.0,18497360664.0,18497360664.0,239208173.0,239208173.0,8302732017.0,8302732017.0,1264413002.0,1264413002.0,45297453345.0,45297453345.0
2017,1,ID,INDONESIA,อินโดนีเซีย,639702834.0,639702834.0,22803742811.0,22803742811.0,503410379.0,503410379.0,18165664197.0,18165664197.0,136292456.0,136292456.0,4638078614.0,4638078614.0,1143113213.0,1143113213.0,40969407008.0,40969407008.0
2017,1,VN,VIETNAM,เวียดนาม,704191021.0,704191021.0,25102578996.0,25102578996.0,364211045.0,364211045.0,13142628394.0,13142628394.0,339979976.0,339979976.0,11959950602.0,11959950602.0,1068402066.0,1068402066.0,38245207390.0,38245207390.0
2017,1,AU,AUSTRALIA,ออสเตรเลีย,748966548.0,748966548.0,26698710138.0,26698710138.0,271535765.0,271535765.0,9798422382.0,9798422382.0,477430784.0,477430784.0,16900287756.0,16900287756.0,1020502313.0,1020502313.0,36497132520.0,36497132520.0
2017,1,HK,HONG KONG,ฮ่องกง,804643269.0,804643269.0,28683440376.0,28683440376.0,205587412.0,205587412.0,7418662898.0,7418662898.0,599055857.0,599055857.0,21264777478.0,21264777478.0,1010230682.0,1010230682.0,36102103274.0,36102103274.0
2017,1,CH,SWITZERLAND,สวิตเซอร์แลนด์,96325825.0,96325825.0,3433765204.0,3433765204.0,864842422.0,864842422.0,31208011755.0,31208011755.0,-768516597.0,-768516597.0,-27774246551.0,-27774246551.0,961168246.0,961168246.0,34641776959.0,34641776959.0
2017,1,TW,TAIWAN,ไต้หวัน,261074023.0,261074023.0,9306610116.0,9306610116.0,649596837.0,649596837.0,23440831790.0,23440831790.0,-388522814.0,-388522814.0,-14134221674.0,-14134221674.0,910670860.0,910670860.0,32747441906.0,32747441906.0
2017,1,KR,S. KOREA,เกาหลีใต้,364115647.0,364115647.0,12979776126.0,12979776126.0,545855989.0,545855989.0,19697322538.0,19697322538.0,-181740342.0,-181740342.0,-6717546412.0,-6717546412.0,909971636.0,909971636.0,32677098664.0,32677098664.0
2017,1,AE,U. ARAB EMIRATES,สหรัฐอาหรับเอมิเรตส์,199294311.0,199294311.0,7104324039.0,7104324039.0,561386941.0,561386941.0,20257760054.0,20257760054.0,-362092630.0,-362092630.0,-13153436015.0,-13153436015.0,760681253.0,760681253.0,27362084093.0,27362084093.0
2017,1,PH,PHILIPPINES,ฟิลิปปินส์,537993263.0,537993263.0,19178061062.0,19178061062.0,224889664.0,224889664.0,8115188513.0,8115188513.0,313103599.0,313103599.0,11062872549.0,11062872549.0,762882928.0,762882928.0,27293249575.0,27293249575.0
2017,1,IN,INDIA,อินเดีย,470457971.0,470457971.0,16770603479.0,16770603479.0,280657280.0,280657280.0,10127574091.0,10127574091.0,189800691.0,189800691.0,6643029388.0,6643029388.0,751115251.0,751115251.0,26898177570.0,26898177570.0
2017,1,DE,GERMANY,เยอรมนี,366183294.0,366183294.0,13053482372.0,13053482372.0,377755257.0,377755257.0,13631373995.0,13631373995.0,-11571962.0,-11571962.0,-577891623.0,-577891623.0,743938551.0,743938551.0,26684856367.0,26684856367.0
2017,1,GB,UNITED KINGDOM,สหราชอาณาจักร,435641913.0,435641913.0,15529501537.0,15529501537.0,184973706.0,184973706.0,6674813168.0,6674813168.0,250668207.0,250668207.0,8854688369.0,8854688369.0,620615619.0,620615619.0,22204314705.0,22204314705.0
2017,1,SA,SAUDI ARABIA,ซาอุดีอาระเบีย,97140898.0,97140898.0,3462820442.0,3462820442.0,496185485.0,496185485.0,17904952476.0,17904952476.0,-399044588.0,-399044588.0,-14442132034.0,-14442132034.0,593326383.0,593326383.0,21367772918.0,21367772918.0
2017,1,KH,CAMBODIA,กัมพูชา,466486799.0,466486799.0,16629041505.0,16629041505.0,74961935.0,74961935.0,2705016399.0,2705016399.0,391524864.0,391524864.0,13924025106.0,13924025106.0,541448733.0,541448733.0,19334057904.0,19334057904.0
2017,1,NL,NETHERLANDS,เนเธอร์แลนด์,360873941.0,360873941.0,12864217715.0,12864217715.0,67813738.0,67813738.0,2447072312.0,2447072312.0,293060202.0,293060202.0,10417145403.0,10417145403.0,428687679.0,428687679.0,15311290027.0,15311290027.0
2017,1,LA,LAOS,ลาว,308807165.0,308807165.0,11008172539.0,11008172539.0,93676584.0,93676584.0,3380338278.0,3380338278.0,215130581.0,215130581.0,7627834261.0,7627834261.0,402483749.0,402483749.0,14388510817.0,14388510817.0
2017,1,MM,MYANMAR,เมียนม่า,352249846.0,352249846.0,12556791151.0,12556791151.0,43106387.0,43106387.0,1555502612.0,1555502612.0,309143458.0,309143458.0,11001288539.0,11001288539.0,395356233.0,395356233.0,14112293763.0,14112293763.0
2017,1,IT,ITALY,อิตาลี,151305626.0,151305626.0,5393652186.0,5393652186.0,167855570.0,167855570.0,6057101831.0,6057101831.0,-16549944.0,-16549944.0,-663449645.0,-663449645.0,319161197.0,319161197.0,11450754017.0,11450754017.0
2017,1,MX,MEXICO,เม็กซิโก,248017890.0,248017890.0,8841192943.0,8841192943.0,53736470.0,53736470.0,1939091278.0,1939091278.0,194281420.0,194281420.0,6902101665.0,6902101665.0,301754361.0,301754361.0,10780284221.0,10780284221.0
2017,1,FR,FRANCE,ฝรั่งเศส,115911777.0,115911777.0,4131953480.0,4131953480.0,139133526.0,139133526.0,5020661114.0,5020661114.0,-23221749.0,-23221749.0,-888707634.0,-888707634.0,255045303.0,255045303.0,9152614594.0,9152614594.0
2017,1,ZA,SOUTH AFRICA,แอฟริกาใต้,167999794.0,167999794.0,5988755846.0,5988755846.0,57663760.0,57663760.0,2080808298.0,2080808298.0,110336034.0,110336034.0,3907947548.0,3907947548.0,225663553.0,225663553.0,8069564144.0,8069564144.0
2017,1,QA,QATAR,กาตาร์,16004763.0,16004763.0,570528185.0,570528185.0,205079487.0,205079487.0,7400334307.0,7400334307.0,-189074724.0,-189074724.0,-6829806122.0,-6829806122.0,221084250.0,221084250.0,7970862492.0,7970862492.0
2017,1,RU,RUSSIAN FEDERATION,รัสเซีย,46942110.0,46942110.0,1673364154.0,1673364154.0,161098498.0,161098498.0,5813271528.0,5813271528.0,-114156389.0,-114156389.0,-4139907374.0,-4139907374.0,208040608.0,208040608.0,7486635682.0,7486635682.0
2017,1,BR,BRAZIL,บราซิล,92559874.0,92559874.0,3299518862.0,3299518862.0,113071216.0,113071216.0,4080197436.0,4080197436.0,-20511341.0,-20511341.0,-780678574.0,-780678574.0,205631090.0,205631090.0,7379716298.0,7379716298.0
2017,1,BE,BELGIUM,เบลเยียม,111075968.0,111075968.0,3959569454.0,3959569454.0,65887826.0,65887826.0,2377575388.0,2377575388.0,45188142.0,45188142.0,1581994066.0,1581994066.0,176963794.0,176963794.0,6337144842.0,6337144842.0
2017,1,NZ,NEW ZEALAND,นิวซีแลนด์,111458749.0,111458749.0,3973214607.0,3973214607.0,54007201.0,54007201.0,1948860641.0,1948860641.0,57451548.0,57451548.0,2024353966.0,2024353966.0,165465950.0,165465950.0,5922075248.0,5922075248.0
2017,1,CA,CANADA,แคนาดา,104912242.0,104912242.0,3739848664.0,3739848664.0,53802885.0,53802885.0,1941487851.0,1941487851.0,51109358.0,51109358.0,1798360813.0,1798360813.0,158715127.0,158715127.0,5681336515.0,5681336515.0
2017,1,AR,ARGENTINA,อาร์เจนตินา,84724856.0,84724856.0,3020220837.0,3020220837.0,68525330.0,68525330.0,2472750229.0,2472750229.0,16199526.0,16199526.0,547470608.0,547470608.0,153250186.0,153250186.0,5492971066.0,5492971066.0
2017,1,ES,SPAIN,สเปน,74904706.0,74904706.0,2670158017.0,2670158017.0,56028230.0,56028230.0,2021789901.0,2021789901.0,18876476.0,18876476.0,648368116.0,648368116.0,130932936.0,130932936.0,4691947918.0,4691947918.0
2017,1,PK,PAKISTAN,ปากีสถาน,108699007.0,108699007.0,3874836978.0,3874836978.0,8052888.0,8052888.0,290590084.0,290590084.0,100646119.0,100646119.0,3584246894.0,3584246894.0,116751895.0,116751895.0,4165427062.0,4165427062.0
2017,1,KW,KUWAIT,คูเวต,24327394.0,24327394.0,867208359.0,867208359.0,82204974.0,82204974.0,2966382911.0,2966382911.0,-57877579.0,-57877579.0,-2099174552.0,-2099174552.0,106532368.0,106532368.0,3833591270.0,3833591270.0
2017,1,TR,TURKEY,ตุรกี,87340443.0,87340443.0,3113459692.0,3113459692.0,16937244.0,16937244.0,611183824.0,611183824.0,70403199.0,70403199.0,2502275868.0,2502275868.0,104277686.0,104277686.0,3724643516.0,3724643516.0
2017,1,IL,ISRAEL,อิสราเอล,49968874.0,49968874.0,1781260449.0,1781260449.0,47376212.0,47376212.0,1709580094.0,1709580094.0,2592662.0,2592662.0,71680355.0,71680355.0,97345087.0,97345087.0,3490840543.0,3490840543.0
2017,1,SE,SWEDEN,สวีเดน,34995119.0,34995119.0,1247485015.0,1247485015.0,51565302.0,51565302.0,1860744228.0,1860744228.0,-16570182.0,-16570182.0,-613259213.0,-613259213.0,86560421.0,86560421.0,3108229243.0,3108229243.0
2017,1,BD,BANGLADESH,บังกลาเทศ,77225819.0,77225819.0,2752899666.0,2752899666.0,3742399.0,3742399.0,135045211.0,135045211.0,73483420.0,73483420.0,2617854455.0,2617854455.0,80968218.0,80968218.0,2887944877.0,2887944877.0
2017,1,CL,CHILE,ชิลี,47366360.0,47366360.0,1688487565.0,1688487565.0,31804756.0,31804756.0,1147680979.0,1147680979.0,15561604.0,15561604.0,540806586.0,540806586.0,79171115.0,79171115.0,2836168544.0,2836168544.0
2017,1,PL,POLAND,โปแลนด์,38029363.0,38029363.0,1355647929.0,1355647929.0,33184800.0,33184800.0,1197480161.0,1197480161.0,4844563.0,4844563.0,158167768.0,158167768.0,71214164.0,71214164.0,2553128090.0,2553128090.0
2017,1,CZ,CZECH REPUBLIC,สาธารณรัฐเช็ก,55135700.0,55135700.0,1965444366.0,1965444366.0,13000083.0,13000083.0,469110602.0,469110602.0,42135617.0,42135617.0,1496333764.0,1496333764.0,68135784.0,68135784.0,2434554968.0,2434554968.0
2017,1,AZ,AZERBAIJAN,อาเซอร์ไบจาน,1409085.0,1409085.0,50230212.0,50230212.0,61185206.0,61185206.0,2207880387.0,2207880387.0,-59776121.0,-59776121.0,-2157650175.0,-2157650175.0,62594291.0,62594291.0,2258110599.0,2258110599.0
2017,1,IE,IRELAND,ไอร์แลนด์,26451585.0,26451585.0,942930227.0,942930227.0,33503746.0,33503746.0,1208989358.0,1208989358.0,-7052161.0,-7052161.0,-266059131.0,-266059131.0,59955330.0,59955330.0,2151919585.0,2151919585.0
2017,1,EG,EGYPT,อียิปต์,50812696.0,50812696.0,1811340488.0,1811340488.0,745363.0,745363.0,26896585.0,26896585.0,50067332.0,50067332.0,1784443903.0,1784443903.0,51558059.0,51558059.0,1838237073.0,1838237073.0
2017,1,NO,NORWAY,นอร์เวย์,15040001.0,15040001.0,536136920.0,536136920.0,33862629.0,33862629.0,1221939734.0,1221939734.0,-18822628.0,-18822628.0,-685802814.0,-685802814.0,48902629.0,48902629.0,1758076654.0,1758076654.0
2017,1,DK,DENMARK,เดนมาร์ก,25878033.0,25878033.0,922484608.0,922484608.0,21808381.0,21808381.0,786959789.0,786959789.0,4069652.0,4069652.0,135524819.0,135524819.0,47686414.0,47686414.0,1709444397.0,1709444397.0
2017,1,HU,HUNGARY,ฮังการี,35391871.0,35391871.0,1261628183.0,1261628183.0,11922318.0,11922318.0,430219229.0,430219229.0,23469553.0,23469553.0,831408954.0,831408954.0,47314189.0,47314189.0,1691847412.0,1691847412.0
2017,1,BN,BRUNEI,บรูไน,5207840.0,5207840.0,185645958.0,185645958.0,37398669.0,37398669.0,1349538442.0,1349538442.0,-32190829.0,-32190829.0,-1163892484.0,-1163892484.0,42606509.0,42606509.0,1535184400.0,1535184400.0
2017,1,PA,PANAMA,ปานามา,16400804.0,16400804.0,584646011.0,584646011.0,25172702.0,25172702.0,908361996.0,908361996.0,-8771899.0,-8771899.0,-323715985.0,-323715985.0,41573506.0,41573506.0,1493008007.0,1493008007.0
2017,1,OM,OMAN,โอมาน,37817557.0,37817557.0,1348097595.0,1348097595.0,3010036.0,3010036.0,108617743.0,108617743.0,34807522.0,34807522.0,1239479852.0,1239479852.0,40827593.0,40827593.0,1456715338.0,1456715338.0
2017,1,AT,AUSTRIA,ออสเตรีย,13538218.0,13538218.0,482602283.0,482602283.0,26428846.0,26428846.0,953690195.0,953690195.0,-12890628.0,-12890628.0,-471087912.0,-471087912.0,39967064.0,39967064.0,1436292478.0,1436292478.0
2017,1,LK,SRI LANKA,ศรีลังกา,32895583.0,32895583.0,1172642000.0,1172642000.0,4949038.0,4949038.0,178587009.0,178587009.0,27946545.0,27946545.0,994054991.0,994054991.0,37844620.0,37844620.0,1351229009.0,1351229009.0
2017,1,ZZ,CONTIQUOUS ZONE,เขตต่อเนื่องราชอาณาจักร,33716820.0,33716820.0,1201916955.0,1201916955.0,113776.0,113776.0,4105646.0,4105646.0,33603043.0,33603043.0,1197811309.0,1197811309.0,33830596.0,33830596.0,1206022601.0,1206022601.0
2017,1,PE,PERU,เปรู,22132992.0,22132992.0,788983630.0,788983630.0,11483022.0,11483022.0,414367153.0,414367153.0,10649970.0,10649970.0,374616477.0,374616477.0,33616015.0,33616015.0,1203350783.0,1203350783.0
2017,1,DZ,ALGERIA,แอลจีเรีย,7811362.0,7811362.0,278454759.0,278454759.0,24933852.0,24933852.0,899743028.0,899743028.0,-17122489.0,-17122489.0,-621288269.0,-621288269.0,32745214.0,32745214.0,1178197787.0,1178197787.0
2017,1,FI,FINLAND,ฟินแลนด์,18667387.0,18667387.0,665443811.0,665443811.0,13326466.0,13326466.0,480888175.0,480888175.0,5340921.0,5340921.0,184555636.0,184555636.0,31993853.0,31993853.0,1146331986.0,1146331986.0
2017,1,IR,IRAN,อิหร่าน,20480468.0,20480468.0,730075424.0,730075424.0,9623753.0,9623753.0,347275056.0,347275056.0,10856715.0,10856715.0,382800368.0,382800368.0,30104221.0,30104221.0,1077350480.0,1077350480.0
2017,1,AO,ANGOLA,อังโกลา,25745048.0,25745048.0,917744021.0,917744021.0,3906466.0,3906466.0,140965592.0,140965592.0,21838582.0,21838582.0,776778429.0,776778429.0,29651514.0,29651514.0,1058709613.0,1058709613.0
2017,2,CN,CHINA,จีน,2283419345.0,4436014777.0,80034076396.0,156768506788.0,2707605461.0,6368748321.0,96068007868.0,228181080224.0,-424186116.0,-1932733544.0,-16033931472.0,-71412573436.0,4991024807.0,10804763098.0,176102084264.0,384949587012.0
2017,2,JP,JAPAN,ญี่ปุ่น,1674208099.0,3272583436.0,58681161285.0,115659086283.0,2513393838.0,4702716266.0,89177224120.0,168179361775.0,-839185740.0,-1430132830.0,-30496062835.0,-52520275492.0,4187601937.0,7975299702.0,147858385405.0,283838448058.0
2017,2,US,U.S.A.,สหรัฐอเมริกา,1959365618.0,3890888677.0,68675960859.0,137529735953.0,2404847085.0,3415157334.0,85325898463.0,121783145844.0,-445481467.0,475731343.0,-16649937604.0,15746590109.0,4364212703.0,7306046011.0,154001859322.0,259312881797.0
2017,2,MY,MALAYSIA,มาเลเซีย,763376047.0,1509194601.0,26756406780.0,53342899108.0,929531724.0,1816882194.0,32980529208.0,65000748399.0,-166155677.0,-307687593.0,-6224122428.0,-11657849291.0,1692907771.0,3326076796.0,59736935988.0,118343647507.0
2017,2,HK,HONG KONG,ฮ่องกง,1339345671.0,2143988940.0,46944199762.0,75627640138.0,134121690.0,339709103.0,4758744874.0,12177407772.0,1205223980.0,1804279837.0,42185454888.0,63450232366.0,1473467361.0,2483698043.0,51702944636.0,87805047910.0
2017,2,SG,SINGAPORE,สิงคโปร์,562272766.0,1314083354.0,19707716722.0,46507809403.0,568271001.0,1080873416.0,20162709747.0,38660070411.0,-5998235.0,233209938.0,-454993025.0,7847738992.0,1130543768.0,2394956769.0,39870426469.0,85167879814.0
2017,2,ID,INDONESIA,อินโดนีเซีย,659476268.0,1299179102.0,23114709150.0,45918451961.0,509270521.0,1012680900.0,18069325510.0,36234989707.0,150205747.0,286498203.0,5045383640.0,9683462254.0,1168746790.0,2311860002.0,41184034660.0,82153441668.0
2017,2,VN,VIETNAM,เวียดนาม,816173743.0,1520364763.0,28606971297.0,53709550293.0,331125837.0,695336881.0,11748609590.0,24891237984.0,485047906.0,825027882.0,16858361707.0,28818312309.0,1147299579.0,2215701645.0,40355580887.0,78600788277.0
2017,2,AU,AUSTRALIA,ออสเตรเลีย,779994508.0,1528961057.0,27338885521.0,54037595659.0,295259513.0,566795277.0,10476043712.0,20274466094.0,484734996.0,962165780.0,16862841809.0,33763129565.0,1075254021.0,2095756334.0,37814929233.0,74312061753.0
2017,2,KR,S. KOREA,เกาหลีใต้,376153661.0,740269308.0,13184223418.0,26163999544.0,610469188.0,1156325178.0,21659935184.0,41357257722.0,-234315528.0,-416055870.0,-8475711766.0,-15193258178.0,986622849.0,1896594485.0,34844158602.0,67521257266.0
2017,2,CH,SWITZERLAND,สวิตเซอร์แลนด์,431419903.0,527745728.0,15121310757.0,18555075961.0,469528918.0,1334371340.0,16659261638.0,47867273393.0,-38109015.0,-806625612.0,-1537950881.0,-29312197432.0,900948822.0,1862117068.0,31780572395.0,66422349354.0
2017,2,TW,TAIWAN,ไต้หวัน,285751440.0,546825463.0,10015616548.0,19322226664.0,571796839.0,1221393677.0,20287809304.0,43728641094.0,-286045399.0,-674568214.0,-10272192756.0,-24406414430.0,857548279.0,1768219139.0,30303425852.0,63050867758.0
2017,2,DE,GERMANY,เยอรมนี,389750342.0,755933636.0,13660788447.0,26714270819.0,420951513.0,798706770.0,14935696445.0,28567070440.0,-31201172.0,-42773134.0,-1274907998.0,-1852799621.0,810701855.0,1554640406.0,28596484892.0,55281341259.0
2017,2,IN,INDIA,อินเดีย,466578698.0,937036669.0,16353630033.0,33124233512.0,324519636.0,605176917.0,11514216318.0,21641790409.0,142059062.0,331859753.0,4839413715.0,11482443103.0,791098335.0,1542213586.0,27867846351.0,54766023921.0
2017,2,PH,PHILIPPINES,ฟิลิปปินส์,529408865.0,1067402129.0,18555833673.0,37733894735.0,232665793.0,457555457.0,8255168466.0,16370356979.0,296743073.0,609846672.0,10300665207.0,21363537756.0,762074658.0,1524957586.0,26811002139.0,54104251714.0
2017,2,AE,U. ARAB EMIRATES,สหรัฐอาหรับเอมิเรตส์,227649731.0,426944043.0,7979145844.0,15083469883.0,389406975.0,950793916.0,13816470982.0,34074231036.0,-161757243.0,-523849873.0,-5837325138.0,-18990761153.0,617056706.0,1377737959.0,21795616826.0,49157700919.0
2017,2,GB,UNITED KINGDOM,สหราชอาณาจักร,324244868.0,759886781.0,11364815044.0,26894316581.0,161193051.0,346166757.0,5719258403.0,12394071571.0,163051817.0,413720024.0,5645556641.0,14500245010.0,485437919.0,1106053538.0,17084073447.0,39288388152.0
2017,2,KH,CAMBODIA,กัมพูชา,417118532.0,883605330.0,14620046246.0,31249087751.0,101096792.0,176058727.0,3586995062.0,6292011461.0,316021740.0,707546604.0,11033051184.0,24957076290.0,518215324.0,1059664057.0,18207041308.0,37541099212.0
2017,2,SA,SAUDI ARABIA,ซาอุดีอาระเบีย,114736240.0,211877138.0,4021516697.0,7484337139.0,336614931.0,832800417.0,11943367051.0,29848319527.0,-221878691.0,-620923278.0,-7921850354.0,-22363982388.0,451351172.0,1044677555.0,15964883748.0,37332656666.0
2017,2,MM,MYANMAR,เมียนม่า,399681067.0,751930913.0,14008861379.0,26565652530.0,202086408.0,245192796.0,7170187435.0,8725690047.0,197594659.0,506738117.0,6838673944.0,17839962483.0,601767476.0,997123709.0,21179048814.0,35291342577.0
2017,2,NL,NETHERLANDS,เนเธอร์แลนด์,407067678.0,767941619.0,14267762837.0,27131980552.0,69373254.0,137186992.0,2461418534.0,4908490846.0,337694425.0,630754627.0,11806344303.0,22223489706.0,476440932.0,905128611.0,16729181371.0,32040471398.0
2017,2,LA,LAOS,ลาว,320058813.0,628865978.0,11218093406.0,22226265945.0,164254629.0,257931213.0,5827885636.0,9208223914.0,155804184.0,370934765.0,5390207770.0,13018042031.0,484313442.0,886797191.0,17045979042.0,31434489859.0
2017,2,IT,ITALY,อิตาลี,138373628.0,289679254.0,4850009495.0,10243661681.0,154775133.0,322630704.0,5491545546.0,11548647377.0,-16401505.0,-32951449.0,-641536051.0,-1304985696.0,293148761.0,612309958.0,10341555041.0,21792309058.0
2017,2,MX,MEXICO,เม็กซิโก,213018966.0,461036857.0,7466336073.0,16307529016.0,50583138.0,104319608.0,1794730197.0,3733821475.0,162435828.0,356717249.0,5671605876.0,12573707541.0,263602104.0,565356465.0,9261066270.0,20041350491.0
2017,2,QA,QATAR,กาตาร์,48793716.0,64798479.0,1710224620.0,2280752805.0,281112565.0,486192052.0,9974098710.0,17374433017.0,-232318850.0,-421393574.0,-8263874090.0,-15093680212.0,329906281.0,550990531.0,11684323330.0,19655185822.0
2017,2,FR,FRANCE,ฝรั่งเศส,130952105.0,246863882.0,4589884389.0,8721837869.0,137220889.0,276354415.0,4868706908.0,9889368022.0,-6268783.0,-29490532.0,-278822519.0,-1167530153.0,268172994.0,523218297.0,9458591297.0,18611205891.0
2017,2,ZA,SOUTH AFRICA,แอฟริกาใต้,180747771.0,348747565.0,6335227445.0,12323983291.0,50032694.0,107696453.0,1775200001.0,3856008299.0,130715077.0,241051111.0,4560027444.0,8467974992.0,230780465.0,456444018.0,8110427446.0,16179991590.0
2017,2,RU,RUSSIAN FEDERATION,รัสเซีย,52552948.0,99495058.0,1841986099.0,3515350253.0,178457485.0,339555983.0,6331814322.0,12145085850.0,-125904536.0,-240060925.0,-4489828223.0,-8629735597.0,231010433.0,439051041.0,8173800421.0,15660436103.0
2017,2,BR,BRAZIL,บราซิล,92715054.0,185274928.0,3249671906.0,6549190768.0,136456699.0,249527915.0,4841592849.0,8921790285.0,-43741645.0,-64252987.0,-1591920943.0,-2372599517.0,229171753.0,434802843.0,8091264755.0,15470981053.0
2017,2,BE,BELGIUM,เบลเยียม,119765038.0,230841006.0,4197776558.0,8157346012.0,72564454.0,138452280.0,2574644871.0,4952220259.0,47200584.0,92388726.0,1623131687.0,3205125753.0,192329492.0,369293286.0,6772421429.0,13109566271.0
2017,2,NZ,NEW ZEALAND,นิวซีแลนด์,118361620.0,229820369.0,4148586607.0,8121801214.0,64378649.0,118385850.0,2284205961.0,4233066602.0,53982971.0,111434519.0,1864380646.0,3888734612.0,182740268.0,348206218.0,6432792568.0,12354867816.0
2017,2,CA,CANADA,แคนาดา,99501836.0,204414078.0,3487549300.0,7227397964.0,61440273.0,115243158.0,2179950044.0,4121437895.0,38061563.0,89170920.0,1307599256.0,3105960069.0,160942109.0,319657236.0,5667499344.0,11348835859.0
2017,2,AR,ARGENTINA,อาร์เจนตินา,73799588.0,158524444.0,2586682935.0,5606903772.0,60148438.0,128673767.0,2134114689.0,4606864918.0,13651150.0,29850677.0,452568246.0,1000038854.0,133948026.0,287198211.0,4720797624.0,10213768690.0
2017,2,ES,SPAIN,สเปน,75920067.0,150824773.0,2661005930.0,5331163947.0,52492490.0,108520721.0,1862475549.0,3884265450.0,23427576.0,42304052.0,798530381.0,1446898497.0,128412557.0,259345493.0,4523481479.0,9215429397.0
2017,2,PK,PAKISTAN,ปากีสถาน,127086072.0,235785079.0,4454379529.0,8329216507.0,8972148.0,17025036.0,318338989.0,608929073.0,118113924.0,218760043.0,4136040540.0,7720287434.0,136058220.0,252810115.0,4772718518.0,8938145580.0
2017,2,TR,TURKEY,ตุรกี,91851382.0,179191825.0,3219400131.0,6332859823.0,25231484.0,42168728.0,895233243.0,1506417067.0,66619898.0,137023097.0,2324166888.0,4826442756.0,117082866.0,221360553.0,4114633374.0,7839276890.0
2017,2,IL,ISRAEL,อิสราเอล,60066040.0,110034914.0,2105320700.0,3886581149.0,44895955.0,92272167.0,1592944396.0,3302524490.0,15170085.0,17762747.0,512376304.0,584056659.0,104961995.0,202307081.0,3698265096.0,7189105639.0
2017,2,KW,KUWAIT,คูเวต,23989028.0,48316422.0,840817821.0,1708026180.0,61680149.0,143885123.0,2188461038.0,5154843949.0,-37691121.0,-95568701.0,-1347643217.0,-3446817769.0,85669177.0,192201545.0,3029278859.0,6862870129.0
2017,2,SE,SWEDEN,สวีเดน,34929432.0,69924551.0,1224280091.0,2471765106.0,60503024.0,112068325.0,2146695683.0,4007439911.0,-25573591.0,-42143774.0,-922415592.0,-1535674805.0,95432456.0,181992877.0,3370975774.0,6479205017.0
2017,2,BD,BANGLADESH,บังกลาเทศ,84196723.0,161422543.0,2951103573.0,5704003239.0,3626157.0,7368556.0,128658965.0,263704176.0,80570566.0,154053986.0,2822444608.0,5440299063.0,87822881.0,168791099.0,3079762538.0,5967707415.0
2017,2,CL,CHILE,ชิลี,60074112.0,107440471.0,2105603622.0,3794091187.0,27026665.0,58831421.0,958927705.0,2106608684.0,33047446.0,48609050.0,1146675917.0,1687482503.0,87100777.0,166271892.0,3064531327.0,5900699871.0
2017,2,CZ,CZECH REPUBLIC,สาธารณรัฐเช็ก,53439304.0,108575004.0,1873052943.0,3838497309.0,13163409.0,26163492.0,467048285.0,936158887.0,40275895.0,82411512.0,1406004658.0,2902338422.0,66602713.0,134738496.0,2340101228.0,4774656196.0
2017,2,PL,POLAND,โปแลนด์,41932943.0,79962306.0,1469753830.0,2825401759.0,16997726.0,50182527.0,603092924.0,1800573085.0,24935216.0,29779779.0,866660906.0,1024828674.0,58930669.0,130144833.0,2072846754.0,4625974844.0
2017,2,BN,BRUNEI,บรูไน,7197912.0,12405752.0,252287547.0,437933505.0,75567967.0,112966636.0,2681211918.0,4030750360.0,-68370055.0,-100560883.0,-2428924371.0,-3592816855.0,82765879.0,125372388.0,2933499465.0,4468683865.0
2017,2,IE,IRELAND,ไอร์แลนด์,27687715.0,54139300.0,970457175.0,1913387402.0,29069610.0,62573356.0,1031413035.0,2240402393.0,-1381896.0,-8434056.0,-60955860.0,-327014991.0,56757325.0,116712656.0,2001870210.0,4153789795.0
2017,2,EG,EGYPT,อียิปต์,55908419.0,106721115.0,1959595683.0,3770936171.0,1738092.0,2483455.0,61668886.0,88565471.0,54170327.0,104237660.0,1897926797.0,3682370700.0,57646511.0,109204570.0,2021264569.0,3859501642.0
